0 0 0 .B.....B..C...AAC.DFFFC.DGHIEE.GHI..
1 1 0 .......B..C..BAAC.DFFFC.DGHIEE.GHI.. B99
1 1 0 .B..C..B..C...AAC.DFFF..DGHIEE.GHI.. C99
1 1 0 .B.....B..C..AA.C.DFFFC.DGHIEE.GHI.. A99
1 1 0 .B.....B..C.AA..C.DFFFC.DGHIEE.GHI.. A98
1 1 0 .B.....B..C.D.AAC.DFFFC..GHIEE.GHI.. D99
1 1 0 .B....DB..C.D.AAC..FFFC..GHIEE.GHI.. D98
1 1 0 DB....DB..C...AAC..FFFC..GHIEE.GHI.. D97
1 1 0 .B.....B..C...AAC..FFFC.DGHIEEDGHI.. D99
2 2 0 ....C..B..C..BAAC.DFFF..DGHIEE.GHI.. B99 C99
2 2 0 .......B..C.DBAAC.DFFFC..GHIEE.GHI.. B99 D99
2 2 0 ......DB..C.DBAAC..FFFC..GHIEE.GHI.. B99 D98
2 2 0 D.....DB..C..BAAC..FFFC..GHIEE.GHI.. B99 D97
2 2 0 .......B..C..BAAC..FFFC.DGHIEEDGHI.. B99 D99
2 2 0 .B..C..B..C..AA.C.DFFF..DGHIEE.GHI.. C99 A99
2 2 0 .B..C..B..C.AA..C.DFFF..DGHIEE.GHI.. C99 A98
2 2 0 .B..C..B..C.D.AAC.DFFF...GHIEE.GHI.. C99 D99
2 2 0 .B..C.DB..C.D.AAC..FFF...GHIEE.GHI.. C99 D98
2 2 0 DB..C.DB..C...AAC..FFF...GHIEE.GHI.. C99 D97
2 2 0 .B..C..B..C...AAC..FFF..DGHIEEDGHI.. C99 D99
2 2 0 .B..C..B..C...AAC.D.FFF.DGHIEE.GHI.. C99 F99
2 2 0 .B..C..B..C...AAC.D..FFFDGHIEE.GHI.. C99 F98
2 2 0 .B.....B..C.DAA.C.DFFFC..GHIEE.GHI.. A99 D99
2 2 0 .B....DB..C.DAA.C..FFFC..GHIEE.GHI.. A99 D98
2 2 0 DB....DB..C..AA.C..FFFC..GHIEE.GHI.. A99 D97
2 2 0 .B.....B..C..AA.C..FFFC.DGHIEEDGHI.. A99 D99
2 2 0 .B.....B..C.AA..C..FFFC.DGHIEEDGHI.. A98 D99
2 2 0 .B....DB..C.D.AAC.FFF.C..GHIEE.GHI.. D98 F99
2 2 0 DB....DB..C.AA..C..FFFC..GHIEE.GHI.. A98 D97
2 2 0 DB....DB..C...AAC.FFF.C..GHIEE.GHI.. D97 F99
2 2 0 .B.....B..C...AAC.FFF.C.DGHIEEDGHI.. D99 F99
3 3 0 ....C..B..C.DBAAC.DFFF...GHIEE.GHI.. B99 C99 D99
3 3 0 ....C.DB..C.DBAAC..FFF...GHIEE.GHI.. B99 C99 D98
3 3 0 D...C.DB..C..BAAC..FFF...GHIEE.GHI.. B99 C99 D97
3 3 0 ....C..B..C..BAAC..FFF..DGHIEEDGHI.. B99 C99 D99
3 3 0 ....C..B..C..BAAC.D.FFF.DGHIEE.GHI.. B99 C99 F99
3 3 0 ....C..B..C..BAAC.D..FFFDGHIEE.GHI.. B99 C99 F98
3 3 0 ......DB..C.DBAAC.FFF.C..GHIEE.GHI.. B99 D98 F99
3 3 0 D.....DB..C..BAAC.FFF.C..GHIEE.GHI.. B99 D97 F99
3 3 0 .......B..C..BAAC.FFF.C.DGHIEEDGHI.. B99 D99 F99
3 3 0 .B..C..B..C.DAA.C.DFFF...GHIEE.GHI.. C99 A99 D99
3 3 0 .B..C.DB..C.DAA.C..FFF...GHIEE.GHI.. C99 A99 D98
3 3 0 DB..C.DB..C..AA.C..FFF...GHIEE.GHI.. C99 A99 D97
3 3 0 .B..C..B..C..AA.C..FFF..DGHIEEDGHI.. C99 A99 D99
3 3 0 .B..C..B..C..AA.C.D.FFF.DGHIEE.GHI.. C99 A99 F99
3 3 0 .B..C..B..C..AA.C.D..FFFDGHIEE.GHI.. C99 A99 F98
3 3 0 .B..C..B..C.AA..C..FFF..DGHIEEDGHI.. C99 A98 D99
3 3 0 .B..C..B..C.AA..C.D.FFF.DGHIEE.GHI.. C99 A98 F99
3 3 0 .B..C..B..C.AA..C.D..FFFDGHIEE.GHI.. C99 A98 F98
3 3 0 .B..C..B..C.D.AAC.D.FFF..GHIEE.GHI.. C99 D99 F99
3 3 0 .B..C..B..C.D.AAC.D..FFF.GHIEE.GHI.. C99 D99 F98
3 3 0 .B..C.DB..C.D.AAC.FFF....GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC...FFF..GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC....FFF.GHIEE.GHI.. C99 D98 F98
3 3 0 DB..C.DB..C.AA..C..FFF...GHIEE.GHI.. C99 A98 D97
3 3 0 DB..C.DB..C...AAC.FFF....GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC...FFF..GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC....FFF.GHIEE.GHI.. C99 D97 F98
3 3 0 .B..C..B..C...AAC.FFF...DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC...FFF.DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC....FFFDGHIEEDGHI.. C99 D99 F98
3 3 0 ....C.....C..BAAC.DBFFF.DGHIEE.GHI.. B98 C99 F99
3 3 0 .B..C..B..C...AAC.DGFFF.DGHIEE..HI.. C99 F99 G99
3 3 0 .B..C..B..C..GAAC.DGFFF.D.HIEE..HI.. C99 F99 G98
3 3 0 ....C.....C..BAAC.DB.FFFDGHIEE.GHI.. B98 C99 F98
3 3 0 .B..C..B..C...AAC.DG.FFFDGHIEE..HI.. C99 F98 G99
3 3 0 .B..C..B..C..GAAC.DG.FFFD.HIEE..HI.. C99 F98 G98
3 3 0 .B..C..B..C...AAC.D.HFFFDGHIEE.G.I.. C99 F98 H99
3 3 0 .B....DB..C.DAA.C.FFF.C..GHIEE.GHI.. A99 D98 F99
3 3 0 DB....DB..C..AA.C.FFF.C..GHIEE.GHI.. A99 D97 F99
3 3 0 .B.....B..C..AA.C.FFF.C.DGHIEEDGHI.. A99 D99 F99
3 3 0 .B.....B..C.AA..C.FFF.C.DGHIEEDGHI.. A98 D99 F99
3 3 0 .B....DB..C.D.AAC.FFFIC..GHIEE.GH... D98 F99 I99
3 3 0 DB....DB..C.AA..C.FFF.C..GHIEE.GHI.. A98 D97 F99
3 3 0 DB....DB..C...AAC.FFFIC..GHIEE.GH... D97 F99 I99
3 3 0 .B.....B..C...AAC.FFFIC.DGHIEEDGH... D99 F99 I99
10 10 0 ..HIC...HIC..BAAC.DB.FFFDG..EE.G.... B98 C99 A96 D98 F96 H96 I96
10 10 0 .BHIC..BHIC...AAC.D.FFF.DG..EE.G.... C99 A96 D98 F95 H96 I96
10 10 0 .BHIC..BHIC...AAC.DFFF..DG..EE.G.... C99 A96 D98 F94 H96 I96
10 10 0 .BHIC..BHIC..GAAC.DG.FFFD...EE...... C99 A96 D98 F96 G98 H96 I96
10 10 0 .BHIC..BHIC...AAC.D..FFFDG.EE..G.... C99 A96 D98 F96 H96 I96 E99
10 10 0 .BHIC..BHIC...AAC.D..FFFDGEE...G.... C99 A96 D98 F96 H96 I96 E98
10 10 0 .BHIC..BHIC.AA..C.D.FFF.DG.EE..G.... C99 A98 D98 F95 H96 I96 E99
10 10 0 .BHIC..BHIC.AA..C.D.FFF.DGEE...G.... C99 A98 D98 F95 H96 I96 E98
10 10 0 .BHI...BHIC.AA..C.DFFFC.DG..EE.G.... C98 A98 D98 F94 H96 I96
10 10 0 .BHIC..BHIC.AA..C.DFFF..DG.EE..G.... C99 A98 D98 F94 H96 I96 E99
10 10 0 .BHIC..BHIC.AA..C.DFFF..DGEE...G.... C99 A98 D98 F94 H96 I96 E98
10 10 0 .B.IC..BHIC.AAH.C..GFFF.DG.EE.D..... C99 A98 D99 F95 G99 H97 I96 E99
10 10 0 .B.IC..BHIC.AAH.C..GFFF.DGEE..D..... C99 A98 D99 F95 G99 H97 I96 E98
10 10 0 .BHIC..BHIC.DAA.C.DG.FFF.G..EE...... C99 A97 D97 F96 G99 H96 I96
10 10 0 .BHIC.DBHIC.DAA.C..G.FFF.G..EE...... C99 A97 D96 F96 G99 H96 I96
10 10 0 .BHIC..BHIC..AA.C..GFFF.DG..EED..... C99 A97 D99 F95 G99 H96 I96
10 10 0 .BHIC..BHIC..AA.C..G.FFFDG.EE.D..... C99 A97 D99 F96 G99 H96 I96 E99
10 10 0 .BHIC..BHIC..AA.C..G.FFFDGEE..D..... C99 A97 D99 F96 G99 H96 I96 E98
10 10 0 ..HIC..BHIC..BAAC..G.FFFDG..EED..... B99 C99 A96 D99 F96 G99 H96 I96
10 10 0 .BHIC..BHIC.D.AAC.DG.FFF.G..EE...... C99 A96 D97 F96 G99 H96 I96
10 10 0 .BHIC.DBHIC.D.AAC..G.FFF.G..EE...... C99 A96 D96 F96 G99 H96 I96
10 10 0 .BHIC..BHIC...AAC..GFFF.DG..EED..... C99 A96 D99 F95 G99 H96 I96
10 10 0 .BHIC..BHIC...AAC..G.FFFDG.EE.D..... C99 A96 D99 F96 G99 H96 I96 E99
10 10 0 .BHIC..BHIC...AAC..G.FFFDGEE..D..... C99 A96 D99 F96 G99 H96 I96 E98
10 10 0 .BHIC..BHIC.AA..C..GFFF.DG.EE.D..... C99 A98 D99 F95 G99 H96 I96 E99
10 10 0 .BHIC..BHIC.AA..C..GFFF.DGEE..D..... C99 A98 D99 F95 G99 H96 I96 E98
10 10 0 .B.I...BHIC.AAH.C..FFFC.DG.EE.DG.... C98 A98 D99 F94 H97 I96 E99
10 10 0 .B.I...BHIC.AAH.C..FFFC.DGEE..DG.... C98 A98 D99 F94 H97 I96 E98
10 10 0 .B.I...BHI..AAH.C..FFFC.DGEEC.DG.... C97 A98 D99 F94 H97 I96 E98
10 10 0 .B.I...BHI..AAH....FFFC.DGEEC.DG..C. C96 A98 D99 F94 H97 I96 E98
10 10 0 .BHIC..BHIC.DAA.C.D.FFF..G..EE.G.... C99 A97 D97 F95 H96 I96
10 10 0 .BHIC..BHIC.DAA.C.DFFF...G..EE.G.... C99 A97 D97 F94 H96 I96
10 10 0 .BHIC..BHIC.DAA.C.D..FFF.G.EE..G.... C99 A97 D97 F96 H96 I96 E99
10 10 0 .BHIC..BHIC.DAA.C.D..FFF.GEE...G.... C99 A97 D97 F96 H96 I96 E98
10 10 0 .BHIC.DBHIC.DAA.C....FFF.G.EE..G.... C99 A97 D96 F96 H96 I96 E99
10 10 0 .BHIC.DBHIC.DAA.C....FFF.GEE...G.... C99 A97 D96 F96 H96 I96 E98
10 10 0 .BHIC..BHIC..AA.C...FFF.DG.EE.DG.... C99 A97 D99 F95 H96 I96 E99
10 10 0 .BHIC..BHIC..AA.C...FFF.DGEE..DG.... C99 A97 D99 F95 H96 I96 E98
10 10 0 .BHI...BHIC..AA.C..FFFC.DG..EEDG.... C98 A97 D99 F94 H96 I96
10 10 0 .BHIC..BHIC..AA.C..FFF..DG.EE.DG.... C99 A97 D99 F94 H96 I96 E99
10 10 0 .BHIC..BHIC..AA.C..FFF..DGEE..DG.... C99 A97 D99 F94 H96 I96 E98
10 10 0 ..HIC..BHIC.DBAAC.D..FFF.G..EE.G.... B99 C99 A96 D97 F96 H96 I96
10 10 0 ..HIC.DBHIC.DBAAC....FFF.G..EE.G.... B99 C99 A96 D96 F96 H96 I96
10 10 0 ..HIC..BHIC..BAAC...FFF.DG..EEDG.... B99 C99 A96 D99 F95 H96 I96
10 10 0 ..HIC..BHIC..BAAC..FFF..DG..EEDG.... B99 C99 A96 D99 F94 H96 I96
10 10 0 ..HIC..BHIC..BAAC....FFFDG.EE.DG.... B99 C99 A96 D99 F96 H96 I96 E99
10 10 0 ..HIC..BHIC..BAAC....FFFDGEE..DG.... B99 C99 A96 D99 F96 H96 I96 E98
10 10 0 ..HIC...HIC.DBAAC.DB.FFF.G..EE.G.... B98 C99 A96 D97 F96 H96 I96
10 10 0 ..HIC.D.HIC.DBAAC..B.FFF.G..EE.G.... B98 C99 A96 D96 F96 H96 I96
10 10 0 ..HIC...HIC..BAAC..BFFF.DG..EEDG.... B98 C99 A96 D99 F95 H96 I96
10 10 0 ..HIC...HIC..BAAC..B.FFFDG.EE.DG.... B98 C99 A96 D99 F96 H96 I96 E99
10 10 0 ..HIC...HIC..BAAC..B.FFFDGEE..DG.... B98 C99 A96 D99 F96 H96 I96 E98
10 10 0 .BHIC..BHIC.D.AAC.D.FFF..G..EE.G.... C99 A96 D97 F95 H96 I96
10 10 0 .BHIC..BHIC.D.AAC.DFFF...G..EE.G.... C99 A96 D97 F94 H96 I96
10 10 0 .BHIC..BHIC.DGAAC.DG.FFF....EE...... C99 A96 D97 F96 G98 H96 I96
10 10 0 .BHIC..BHIC.D.AAC.D..FFF.G.EE..G.... C99 A96 D97 F96 H96 I96 E99
10 10 0 .BHIC..BHIC.D.AAC.D..FFF.GEE...G.... C99 A96 D97 F96 H96 I96 E98
10 10 0 .BHIC.DBHIC.D.AAC...FFF..G..EE.G.... C99 A96 D96 F95 H96 I96
10 10 0 .BHIC.DBHIC.D.AAC..FFF...G..EE.G.... C99 A96 D96 F94 H96 I96
10 10 0 .BHIC.DBHIC.DGAAC..G.FFF....EE...... C99 A96 D96 F96 G98 H96 I96
10 10 0 .BHIC.DBHIC.D.AAC....FFF.G.EE..G.... C99 A96 D96 F96 H96 I96 E99
10 10 0 .BHIC.DBHIC.D.AAC....FFF.GEE...G.... C99 A96 D96 F96 H96 I96 E98
10 10 0 .BHIC..BHIC..GAAC..GFFF.D...EED..... C99 A96 D99 F95 G98 H96 I96
10 10 0 .BHIC..BHIC...AAC...FFF.DG.EE.DG.... C99 A96 D99 F95 H96 I96 E99
10 10 0 .BHIC..BHIC...AAC...FFF.DGEE..DG.... C99 A96 D99 F95 H96 I96 E98
10 10 0 .BHI...BHIC...AAC..FFFC.DG..EEDG.... C98 A96 D99 F94 H96 I96
10 10 0 .BHIC..BHIC...AAC..FFF..DG.EE.DG.... C99 A96 D99 F94 H96 I96 E99
10 10 0 .BHIC..BHIC...AAC..FFF..DGEE..DG.... C99 A96 D99 F94 H96 I96 E98
10 10 0 .BHIC..BHIC..GAAC..G.FFFD..EE.D..... C99 A96 D99 F96 G98 H96 I96 E99
10 10 0 .BHIC..BHIC..GAAC..G.FFFD.EE..D..... C99 A96 D99 F96 G98 H96 I96 E98
10 10 0 .BHIC..BHIC..GAAC..G.FFFDEE...D..... C99 A96 D99 F96 G98 H96 I96 E97
10 10 0 .BHI...BHIC.AA..C..FFFC.DG.EE.DG.... C98 A98 D99 F94 H96 I96 E99
10 10 0 .BHI...BHIC.AA..C..FFFC.DGEE..DG.... C98 A98 D99 F94 H96 I96 E98
10 10 0 .BHI...BHI..AA..C..FFFC.DGEEC.DG.... C97 A98 D99 F94 H96 I96 E98
10 10 0 .BHI...BHI..AA.....FFFC.DGEEC.DG..C. C96 A98 D99 F94 H96 I96 E98
10 10 0 .BH....BH.C..AAIC.FFFIC.DG.EE.DG.... C98 A97 D99 F95 H96 I98 E99
10 10 0 .BH....BH.C..AAIC.FFFIC.DGEE..DG.... C98 A97 D99 F95 H96 I98 E98
10 10 0 .BH....BHIC..AAIC.FFF.C.DG.EE.DG.... C98 A97 D99 F95 H96 I97 E99
10 10 0 .BH....BHIC..AAIC.FFF.C.DGEE..DG.... C98 A97 D99 F95 H96 I97 E98
10 10 0 .BHI...BHIC..AA.C.FFF.C.DG.EE.DG.... C98 A97 D99 F95 H96 I96 E99
10 10 0 .BHI...BHIC..AA.C.FFF.C.DGEE..DG.... C98 A97 D99 F95 H96 I96 E98
10 10 0 .BH....BH....AAIC.FFFIC.DGEEC.DG.... C97 A97 D99 F95 H96 I98 E98
10 10 0 .BH....BH....AAI..FFFIC.DGEEC.DG..C. C96 A97 D99 F95 H96 I98 E98
10 10 0 .BH....BHI...AAIC.FFF.C.DGEEC.DG.... C97 A97 D99 F95 H96 I97 E98
10 10 0 .BH....BHI...AAI..FFF.C.DGEEC.DG..C. C96 A97 D99 F95 H96 I97 E98
10 10 0 .BHI...BHI...AA.C.FFF.C.DGEEC.DG.... C97 A97 D99 F95 H96 I96 E98
10 10 0 .BHI...BHI...AA...FFF.C.DGEEC.DG..C. C96 A97 D99 F95 H96 I96 E98
10 10 0 ..H....BH.C..BAAC.FFFIC.DG.IEEDG.... B99 C98 A96 D99 F95 H96 I99
10 10 0 ..HI...BHIC..BAAC.FFF.C.DG..EEDG.... B99 C98 A96 D99 F95 H96 I96
10 10 0 .BHI...BHIC...AAC.FFF.C.DG.EE.DG.... C98 A96 D99 F95 H96 I96 E99
10 10 0 .BHI...BHIC...AAC.FFF.C.DGEE..DG.... C98 A96 D99 F95 H96 I96 E98
10 10 0 ..HIC..BHIC..BAAC.FFF...DG.EE.DG.... B99 C99 A96 D99 F95 H96 I96 E99
10 10 0 ..HIC..BHIC..BAAC.FFF...DGEE..DG.... B99 C99 A96 D99 F95 H96 I96 E98
10 10 0 .BHI...BHI....AAC.FFF.C.DGEEC.DG.... C97 A96 D99 F95 H96 I96 E98
10 10 0 .BHI...BHI....AA..FFF.C.DGEEC.DG..C. C96 A96 D99 F95 H96 I96 E98
10 10 0 .BHI...BHI.....AA.FFF.C.DGEEC.DG..C. C96 A95 D99 F95 H96 I96 E98
10 10 0 .BHI...BHI......AAFFF.C.DGEEC.DG..C. C96 A94 D99 F95 H96 I96 E98
